DateTime,Luminosity (Lux),Voltage (Volts),Temprature (C),Dirty
2023-04-28 21:34:03,2393,6.81,17.75,TRUE
2023-04-28 21:40:58,2848,7.03,17.5,TRUE
2023-04-28 21:47:53,8680,9.62,19.75,TRUE
2023-04-28 21:54:48,3258,12.72,19.75,TRUE
2023-04-28 22:01:43,3132,12.79,18.75,TRUE
2023-04-28 22:08:39,4294,13.11,17.75,TRUE
2023-04-28 22:15:34,5078,11.23,17.25,TRUE
2023-04-28 22:22:29,2921,10.69,17.5,TRUE
2023-04-28 22:29:24,2889,8.57,17.25,TRUE
2023-04-28 22:36:19,2774,8.33,18,TRUE
2023-04-28 22:43:14,2758,7.54,17.25,TRUE
2023-04-28 22:50:09,2798,7.67,17,TRUE
2023-04-28 22:57:04,2985,8.08,17,TRUE
2023-04-28 23:03:59,3070,8.28,17.75,TRUE
2023-04-28 23:10:54,3297,8.64,17.75,TRUE
2023-04-28 23:17:49,3302,8.33,17.75,TRUE
2023-04-28 23:24:44,3184,8.47,18,TRUE
2023-04-28 23:31:40,3198,8.42,18.75,TRUE
2023-04-28 23:38:35,3366,8.79,18.75,TRUE
2023-04-28 23:45:30,3334,8.91,18.75,TRUE
2023-04-28 23:52:25,3384,13.89,19,TRUE
2023-04-28 23:59:20,3284,10.55,19.5,TRUE
2023-04-29 0:06:15,3048,14.55,19,TRUE
2023-04-29 0:13:10,2970,9.08,19.25,TRUE
2023-04-29 0:20:05,3014,8.91,19.5,TRUE
2023-04-29 0:27:00,3939,9.01,20,TRUE
2023-04-29 0:33:55,4143,10.4,20.25,TRUE
2023-04-29 0:40:50,4336,10.16,21,TRUE
2023-04-29 0:47:45,13542,11.16,22.25,TRUE
2023-04-29 0:54:40,15953,16.46,24,TRUE
2023-04-29 1:01:35,16228,17.11,24.25,TRUE
2023-04-29 1:08:30,17163,17.21,25.25,TRUE
2023-04-29 1:15:25,19190,16.75,27,TRUE
2023-04-29 1:22:21,14698,16.77,25.75,TRUE
2023-04-29 1:29:16,10171,16.67,28,TRUE
2023-04-29 1:36:11,17073,16.85,28.75,TRUE
2023-04-29 1:43:06,17755,16.41,28.75,TRUE
2023-04-29 1:50:01,17014,16.16,27.75,TRUE
2023-04-29 1:56:56,17413,15.43,29.5,TRUE
2023-04-29 2:03:51,17676,17.04,30.75,TRUE
2023-04-29 2:10:47,19371,17.33,31,TRUE
2023-04-29 2:17:42,19694,17.02,30,TRUE
2023-04-29 2:24:37,24000,17.31,31.75,TRUE
2023-04-29 2:31:32,19550,18.6,32,TRUE
2023-04-29 2:38:27,22904,19.14,34,TRUE
2023-04-29 2:45:22,32796,18.38,33.75,TRUE
2023-04-29 0:06:16,30053,7.01,39.75,TRUE
2023-04-29 0:13:11,19739,6.76,38,TRUE
2023-04-29 0:20:06,8369,6.59,36.5,TRUE
2023-04-29 0:27:01,13915,5.74,37,TRUE
2023-04-29 0:33:56,7661,3.91,33.75,TRUE
2023-05-01 21:34:02,8688,4.96,34.75,TRUE
2023-05-01 21:40:57,6286,2.27,35.25,TRUE
2023-05-01 21:48:08,2807,1.88,29,TRUE
2023-05-01 21:55:18,1371,1.73,27.5,TRUE
2023-05-01 22:02:13,1284,1.64,28.25,TRUE
2023-05-01 22:09:23,1245,1.56,28.5,TRUE
2023-05-01 22:16:33,1243,1.56,28,TRUE
2023-05-01 22:23:28,1148,1.27,27.75,TRUE
2023-05-01 22:30:38,1645,1.05,27.25,TRUE
2023-05-01 22:37:49,1410,0.95,24.75,TRUE
2023-05-01 22:44:59,1387,0.95,24,TRUE
2023-05-01 22:51:54,1330,0.93,23.5,TRUE
2023-05-01 22:59:04,1185,0.83,23.25,TRUE
2023-05-01 23:06:14,1077,0.76,23,TRUE
2023-05-01 23:13:10,807,0.61,22.5,TRUE
2023-05-01 23:20:20,646,0.51,22.25,TRUE
2023-05-01 23:27:30,517,0.44,22,TRUE
2023-05-01 21:34:18,175,0.29,22.25,TRUE
2023-05-01 21:41:28,125,0.24,22,TRUE
2023-05-01 21:48:38,77,0.15,22,TRUE
2023-05-01 21:55:33,48,0.1,21.75,TRUE
2023-05-01 22:02:43,27,0.05,21.5,TRUE
2023-05-01 22:09:54,16,0.02,21.25,TRUE
2023-05-01 22:16:49,9,0,21,TRUE
2023-05-01 22:23:59,7,0,20.75,TRUE
2023-05-01 22:31:09,8,0,20.5,TRUE
2023-05-01 22:38:20,8,0,20.25,TRUE
2023-05-01 22:45:15,6,0,20.25,TRUE
2023-05-01 22:52:25,5,0,20,TRUE
2023-05-01 22:59:35,6,0,20,TRUE
2023-05-01 23:06:31,6,0,19.75,TRUE
2023-05-01 23:13:41,6,0,19.75,TRUE
2023-05-01 23:20:51,6,0,19.75,TRUE
2023-05-01 23:28:02,8,0,19.5,TRUE
2023-05-01 23:34:57,8,0,19.75,TRUE
2023-05-01 23:42:07,8,0,19.75,TRUE
2023-05-01 23:49:17,8,0,19.75,TRUE
2023-05-01 23:56:13,8,0,20,TRUE
2023-05-02 0:03:23,8,0,19.75,TRUE
2023-05-02 0:10:33,5,0,19.25,TRUE
2023-05-02 0:17:28,8,0,19,TRUE
2023-05-02 0:24:39,8,0,18.75,TRUE
2023-05-02 0:31:49,8,0,18.5,TRUE
2023-05-02 0:38:59,8,0,18,TRUE
2023-05-02 0:45:54,8,0,17.75,TRUE
2023-05-02 0:53:05,4,0,17.25,TRUE
2023-05-02 1:00:15,4,0,17,TRUE
2023-05-02 1:07:10,4,0,16.75,TRUE
2023-05-02 1:14:20,4,0,16.75,TRUE
2023-05-02 1:21:31,4,0,16.75,TRUE
2023-05-02 1:28:41,4,0,16.75,TRUE
2023-05-03 21:34:18,3387,1.1,16.5,TRUE
2023-05-03 21:41:28,3330,1.05,14.75,TRUE
2023-05-03 21:48:38,3977,1.22,15,TRUE
2023-05-03 21:55:34,3114,0.98,15,TRUE
2023-05-03 22:02:44,2366,0.78,14.25,TRUE
2023-05-03 22:09:54,2023,0.73,13.75,TRUE
2023-05-03 22:16:49,3589,1.05,13.5,TRUE
2023-05-03 22:23:59,3864,1.07,13.75,TRUE
2023-05-03 22:31:09,3633,1.05,14,TRUE
2023-05-03 22:38:19,5064,1.32,14,TRUE
2023-05-03 22:45:14,6766,1.64,14.25,TRUE
2023-05-03 22:52:24,9475,2.08,15.25,TRUE
2023-05-03 22:59:34,6415,1.59,16.25,TRUE
2023-05-03 23:06:29,8327,1.9,16.5,TRUE
2023-05-03 23:13:39,5917,1.54,16.25,TRUE
2023-05-03 23:20:50,7593,1.81,17.5,TRUE
2023-05-03 23:28:00,4657,1.29,17.25,TRUE
2023-05-03 23:34:55,7974,1.86,17.25,TRUE
2023-05-03 23:42:05,8053,1.9,17,TRUE
2023-05-03 23:49:00,10977,2.39,17.75,TRUE
2023-05-03 23:55:55,10359,2.34,18.5,TRUE
2023-05-04 0:02:50,12491,2.69,18.75,TRUE
2023-05-04 0:10:00,7129,1.81,19.5,TRUE
2023-05-04 0:16:55,13825,2.91,20.25,TRUE
2023-05-04 0:23:50,10096,2.32,19.75,TRUE
2023-05-04 0:30:45,8834,2.12,19.5,TRUE
2023-05-04 0:37:56,8961,2.2,19.5,TRUE
2023-05-04 0:45:06,6373,1.71,19.75,TRUE
2023-05-04 0:52:01,6855,1.78,18.75,TRUE
2023-05-04 0:59:11,7731,1.9,19.75,TRUE
2023-05-04 1:06:21,6898,1.76,19.5,TRUE
2023-05-04 1:13:31,6527,1.73,20,TRUE
2023-05-04 1:20:26,10038,2.29,20,TRUE
2023-05-04 1:27:21,8664,2.1,20.25,TRUE
2023-05-04 1:34:31,10160,2.29,20.75,TRUE
2023-05-04 1:41:42,6435,1.73,18.75,TRUE
2023-05-04 1:48:37,7016,1.78,18,TRUE
2023-05-04 1:55:47,8789,2.05,19,TRUE
2023-05-04 2:02:42,12464,2.61,18.75,TRUE
2023-05-04 2:09:52,6923,1.76,18.25,TRUE
2023-05-04 2:17:02,7634,1.9,18,TRUE
2023-05-04 2:23:57,7943,1.93,18.75,TRUE
2023-05-04 2:31:07,8047,1.93,18.5,TRUE
2023-05-04 2:38:17,6210,1.61,18.75,TRUE
2023-05-04 2:45:13,8399,1.98,18.25,TRUE
2023-05-04 2:52:23,5219,1.44,17.25,TRUE
2023-05-04 2:59:33,6236,1.59,17,TRUE
2023-05-04 3:06:43,3982,1.17,16.5,TRUE
2023-05-04 3:13:38,6478,1.61,16.75,TRUE
2023-05-04 3:20:48,3057,0.98,16.5,TRUE
2023-05-04 3:27:58,4455,1.25,16.5,TRUE
2023-05-04 3:34:53,4308,1.22,16.5,TRUE
2023-05-04 3:42:03,3683,1.1,16.5,TRUE
2023-05-04 3:49:13,3899,1.12,16.75,TRUE
2023-05-04 3:56:23,4941,1.32,16.25,TRUE
2023-05-04 4:03:18,4707,1.27,16.5,TRUE
2023-05-04 4:10:28,4333,1.22,16.25,TRUE
2023-05-04 4:17:38,3836,1.12,16.5,TRUE
2023-05-04 4:24:33,2542,0.85,16.75,TRUE
2023-05-04 4:31:44,3692,1.1,16.25,TRUE
2023-05-04 4:38:54,3442,1.03,16,TRUE
2023-05-04 4:45:49,3868,1.12,16,TRUE
2023-05-04 4:52:59,2871,0.93,16.5,TRUE
2023-05-04 5:00:09,3511,1.07,16,TRUE
2023-05-04 5:07:19,3329,1.03,16,TRUE
2023-05-04 5:14:14,5724,1.46,16.5,TRUE
2023-05-04 5:21:24,2068,0.73,15.75,TRUE
2023-05-04 5:29:04,1574,0.59,15,TRUE
2023-05-04 5:36:15,2188,0.73,15,TRUE
2023-05-04 5:43:10,2643,0.83,14.75,TRUE
2023-05-04 5:50:20,1948,0.68,14.5,TRUE
2023-05-04 5:57:30,2188,0.73,14.75,TRUE
2023-05-04 6:04:25,3492,1,14.75,TRUE
2023-05-04 6:11:35,2365,0.81,14.75,TRUE
2023-05-04 6:18:45,1389,0.51,14,TRUE
2023-05-04 6:25:41,1589,0.56,13.5,TRUE
2023-05-04 6:32:51,1802,0.61,13.25,TRUE
2023-05-04 6:40:01,1325,0.51,13.25,TRUE
2023-05-04 6:47:11,1715,0.59,12.75,TRUE
2023-05-04 6:54:06,2262,0.71,12.5,TRUE
2023-05-04 7:01:16,3555,0.73,12.75,TRUE
2023-05-04 7:08:26,2950,0.63,12.75,TRUE
2023-05-04 7:15:22,2527,0.59,12.75,TRUE
2023-05-04 7:22:32,2285,0.59,12,TRUE
2023-05-04 7:29:42,1108,0.34,12,TRUE
2023-05-04 7:36:52,1933,0.51,11.75,TRUE
2023-05-04 7:43:47,2839,0.63,11.75,TRUE
2023-05-04 7:50:57,2949,0.68,12.25,TRUE
2023-05-04 7:58:07,1882,0.51,12.25,TRUE
2023-05-04 8:05:02,1244,0.39,12.25,TRUE
2023-05-04 8:12:12,1554,0.44,12.5,TRUE
2023-05-04 8:19:22,1956,0.54,12.75,TRUE
2023-05-04 8:26:32,1329,0.42,12.75,TRUE
2023-05-04 8:33:27,1123,0.39,13,TRUE
2023-05-04 8:40:37,875,0.32,12.5,TRUE
2023-05-04 8:47:48,793,0.32,12.5,TRUE
2023-05-04 8:54:43,501,0.22,12.5,TRUE
2023-05-04 9:01:53,595,0.27,12.5,TRUE
2023-05-04 9:09:03,603,0.29,12.75,TRUE
2023-05-04 9:15:58,360,0.2,12.25,TRUE
2023-05-04 9:23:08,198,0.12,11.75,TRUE
2023-05-04 9:30:18,107,0.07,11.75,TRUE
2023-05-04 9:37:28,67,0.02,11.5,TRUE
2023-05-04 9:44:24,74,0.05,11.25,TRUE
2023-05-04 9:51:34,97,0.05,11.25,TRUE
2023-05-04 9:58:44,59,0.02,10.75,TRUE
2023-05-04 10:05:40,32,0,10.5,TRUE
2023-05-04 10:12:50,18,0,10.5,TRUE
2023-05-04 10:20:01,10,0,10.75,TRUE
2023-05-04 10:27:11,7,0.05,10.5,TRUE
2023-05-04 10:34:07,4,0.02,10.25,TRUE
2023-05-04 10:41:17,5,0.02,10.5,TRUE
2023-05-04 10:48:28,3,0.02,10.75,TRUE
2023-05-04 10:55:23,3,0.02,10.75,TRUE
2023-05-04 11:02:34,3,0,10.75,TRUE
2023-05-04 11:09:44,3,0,10.75,TRUE
2023-05-04 11:16:54,3,0,10.75,TRUE
2023-05-04 11:23:50,3,0,10.75,TRUE
2023-05-04 11:31:00,3,0,11,TRUE
2023-05-04 21:34:18,334,4.32,21,TRUE
2023-05-04 21:41:13,255,3.22,21.75,TRUE
2023-05-04 21:48:08,363,4.39,22.25,TRUE
2023-05-04 21:55:03,254,3.2,22.5,TRUE
2023-05-04 22:01:59,352,4.13,22.75,TRUE
2023-05-04 22:08:54,359,4.25,22.75,TRUE
2023-05-04 22:15:49,291,3.49,23,TRUE
2023-05-04 22:22:44,360,4.22,22.75,TRUE
2023-05-04 22:29:39,439,4.83,22.75,TRUE
2023-05-04 22:36:34,370,4.32,22.75,TRUE
2023-05-04 22:43:29,400,4.74,22.75,TRUE
2023-05-04 22:50:24,488,5.3,22.75,TRUE
2023-05-04 22:57:19,441,4.93,22.75,TRUE
2023-05-04 23:04:14,616,6.01,22.75,TRUE
2023-05-04 23:11:09,423,4.74,22.75,TRUE
2023-05-04 23:18:04,518,5.42,22.75,TRUE
2023-05-04 23:25:00,490,5.35,22.75,TRUE
2023-05-04 23:31:55,502,5.44,22.75,TRUE
2023-05-04 23:38:50,436,4.76,22.75,TRUE
2023-05-04 23:45:45,386,4.32,22.5,TRUE
2023-05-04 23:52:40,451,4.79,22.75,TRUE
2023-05-04 23:59:35,748,7.06,22.75,TRUE
2023-05-05 0:06:30,696,6.64,22.75,TRUE
2023-05-05 0:13:25,773,7.2,22.5,TRUE
2023-05-05 0:20:20,881,7.89,22.5,TRUE
2023-05-05 0:27:15,872,7.79,22.5,TRUE
2023-05-05 0:34:10,849,7.74,22.5,TRUE
2023-05-05 0:41:06,1041,8.69,22.5,TRUE
2023-05-05 0:48:01,693,6.64,22.5,TRUE
2023-05-05 0:54:56,856,7.93,22.5,TRUE
2023-05-05 1:01:51,790,7.45,22.5,TRUE
2023-05-05 1:08:46,806,7.67,22.5,TRUE
2023-05-05 1:15:41,697,6.81,22.5,TRUE
2023-05-05 1:22:36,571,6.1,22.25,TRUE
2023-05-05 1:29:31,819,7.45,22.25,TRUE
2023-05-05 1:36:26,984,8.52,22.25,TRUE
2023-05-05 1:43:21,954,8.5,22.5,TRUE
2023-05-05 1:50:16,922,8.28,22.25,TRUE
2023-05-05 1:57:12,960,8.47,22.5,TRUE
2023-05-05 2:04:07,907,7.91,22.25,TRUE
2023-05-05 2:11:02,880,7.79,22.25,TRUE
2023-05-05 2:17:57,1082,9.06,22.25,TRUE
2023-05-05 2:24:52,1544,11.06,22.25,TRUE
2023-05-05 2:31:47,1180,9.79,22.25,TRUE
2023-05-05 2:38:42,1230,9.4,22.25,TRUE
2023-05-05 2:45:37,1444,10.57,22.25,TRUE
2023-05-05 2:52:32,963,8.33,22.25,TRUE
2023-05-05 2:59:27,1179,9.2,22.25,TRUE
2023-05-05 3:06:22,1418,10.5,22.25,TRUE
2023-05-05 3:13:17,1176,9.45,22.25,TRUE
2023-05-05 3:20:12,691,7.06,22.25,TRUE
2023-05-05 3:27:07,1348,10.4,22.25,TRUE
2023-05-05 3:34:02,1373,10.82,22.25,TRUE
2023-05-05 3:40:58,1031,8.76,22.25,TRUE
2023-05-05 3:47:53,488,5.64,22,TRUE
2023-05-05 3:54:48,1212,9.67,22.25,TRUE
2023-05-05 4:01:43,2097,12.16,22.5,TRUE
2023-05-05 4:08:38,2099,12.28,22.75,TRUE
2023-05-05 4:15:33,1936,12.06,22.75,TRUE
2023-05-05 4:22:28,1619,11.25,22.25,TRUE
2023-05-05 4:29:23,1329,10.47,22.25,TRUE
2023-05-05 4:36:18,1521,11.13,22.25,TRUE
2023-05-05 4:43:13,1708,11.65,22.25,TRUE
2023-05-05 4:50:09,1810,11.84,22,TRUE
2023-05-05 4:57:04,1356,10.57,22,TRUE
2023-05-05 5:03:59,1207,9.96,22,TRUE
2023-05-05 5:10:54,1280,10.25,22,TRUE
2023-05-05 5:17:49,1275,10.16,22,TRUE
2023-05-05 5:24:44,1285,9.96,22,TRUE
2023-05-05 5:31:39,1252,9.79,22,TRUE
2023-05-05 5:38:34,1124,9.18,22,TRUE
2023-05-05 5:45:29,1096,8.79,21.75,TRUE
2023-05-05 5:52:24,1462,10.96,21.75,TRUE
2023-05-05 5:59:19,1839,11.65,22,TRUE
2023-05-05 6:06:14,1651,11.23,22.25,TRUE
2023-05-05 6:13:09,597,6.45,22,TRUE
2023-05-05 6:20:04,451,5.22,21.75,TRUE
2023-05-05 6:27:00,627,6.08,21.75,TRUE
2023-05-05 6:33:55,752,7.28,21.75,TRUE
2023-05-05 6:40:50,852,8.3,21.5,TRUE
2023-05-05 6:47:45,591,6.08,21.75,TRUE
2023-05-05 6:54:40,1041,8.54,21.75,TRUE
2023-05-05 7:01:35,635,6.49,21.5,TRUE
2023-05-05 7:08:30,799,7.42,21.5,TRUE
2023-05-05 7:15:25,1326,10.06,21.5,TRUE
2023-05-05 7:22:20,1366,10.38,21.75,TRUE
2023-05-05 7:29:15,1017,8.76,21.75,TRUE
2023-05-05 7:36:11,910,8.18,21.5,TRUE
2023-05-05 7:43:06,843,7.81,21.75,TRUE
2023-05-05 7:50:01,729,7.23,21.25,TRUE
2023-05-05 7:56:56,763,7.28,22,TRUE
2023-05-05 8:03:51,603,6.49,22.75,TRUE
2023-05-05 8:10:46,542,5.96,23,TRUE
2023-05-05 8:17:41,511,5.66,23,TRUE
2023-05-05 8:24:36,369,4.47,22.75,TRUE
2023-05-05 8:31:31,441,5.2,22.25,TRUE
2023-05-05 8:38:26,386,4.57,22.25,TRUE
2023-05-05 8:45:21,384,4.52,22.5,TRUE
2023-05-05 8:52:16,338,4.22,22.5,TRUE
2023-05-05 8:59:11,315,3.86,22.5,TRUE
2023-05-05 9:06:06,262,3.32,22.5,TRUE
2023-05-05 9:13:01,228,3.13,22.25,TRUE
2023-05-05 9:20:12,240,3.2,22.25,TRUE
2023-05-05 9:27:07,204,3,22,TRUE
2023-05-05 9:34:02,147,2.03,22,TRUE
2023-05-05 9:41:12,132,2.05,22,TRUE
2023-05-05 9:48:22,119,1.68,22,TRUE
2023-05-05 9:55:32,108,1.56,22,TRUE
2023-05-05 10:02:27,101,1.61,22,TRUE
2023-05-05 10:09:38,91,1.42,22,TRUE
2023-05-05 10:16:48,83,1.56,21.75,TRUE
2023-05-05 10:23:43,80,1.32,21.75,TRUE
2023-05-05 10:30:53,74,1.25,21.75,TRUE
2023-05-05 10:38:03,64,1.05,21.75,TRUE
2023-05-05 10:45:28,71,1.22,21.75,TRUE
2023-05-05 10:52:23,61,1.05,21.5,TRUE
2023-05-05 10:59:48,58,1,21.75,TRUE
2023-05-05 11:06:58,70,1.03,21.5,TRUE
2023-05-05 11:13:53,70,1.03,21.5,TRUE
2023-05-05 11:21:03,70,1.25,21.5,TRUE
2023-05-05 11:28:14,71,1.05,21.5,TRUE
2023-05-05 11:35:24,71,1.12,21.25,TRUE
2023-05-05 11:42:19,71,1.12,21,TRUE
2023-05-05 11:49:29,71,1.39,21,TRUE
2023-05-05 11:56:39,70,1.03,21,TRUE
2023-05-06 21:34:03,22601.00,10.08,22.75,TRUE
2023-05-06 21:40:58,14694.00,8.50,23.50,TRUE
2023-05-06 21:47:53,8481.00,6.54,20.50,TRUE
2023-05-06 21:54:48,7857.00,6.40,20.50,TRUE
2023-05-06 22:01:44,6671.00,5.91,19.00,TRUE
2023-05-06 22:08:39,20487.00,10.18,25.50,TRUE
2023-05-06 22:15:34,8517.00,6.62,21.50,TRUE
2023-05-06 22:22:29,3842.00,4.74,19.50,TRUE
2023-05-06 22:29:24,9748.00,7.08,19.00,TRUE
2023-05-06 22:36:19,11574.00,7.54,19.75,TRUE
2023-05-06 22:43:14,25792.00,12.79,22.25,TRUE
2023-05-06 22:57:04,10537.00,5.32,24.00,TRUE
2023-05-06 23:03:59,28694.00,10.01,23.25,TRUE
2023-05-06 23:10:54,15346.00,7.13,23.25,TRUE
2023-05-06 23:17:49,20282.00,8.40,21.50,TRUE
2023-05-06 23:24:44,15681.00,7.23,22.50,TRUE
2023-05-06 23:31:39,20438.00,8.40,22.50,TRUE
2023-05-06 23:38:35,17933.00,7.69,28.00,TRUE
2023-05-06 23:45:30,8309.00,4.59,22.00,TRUE
2023-05-06 23:52:25,12056.00,6.15,22.25,TRUE
2023-05-06 23:59:20,10309.00,5.25,21.00,TRUE
2023-05-06 00:06:15,15207.00,6.98,22.00,TRUE
2023-05-06 00:13:10,35799.00,10.91,31.00,TRUE
2023-05-06 00:20:05,14331.00,6.79,32.25,TRUE
2023-05-06 00:27:00,3551.00,2.83,23.25,TRUE
2023-05-06 00:33:55,3026.00,2.59,19.50,TRUE
2023-05-06 00:40:50,8495.00,4.98,19.75,TRUE
2023-05-06 00:47:45,7508.00,4.64,20.00,TRUE
2023-05-06 00:54:40,7352.00,4.32,20.00,TRUE
2023-05-06 01:01:35,8313.00,4.88,19.75,TRUE
2023-05-06 01:08:31,8665.00,4.81,20.75,TRUE
2023-05-06 01:15:26,7639.00,4.44,20.00,TRUE
2023-05-06 01:22:21,4776.00,3.25,19.25,TRUE
2023-05-06 01:29:16,5184.00,3.56,18.75,TRUE
2023-05-06 01:36:11,3947.00,3.00,19.00,TRUE
2023-05-06 21:34:18,208.00,0.29,21.00,TRUE
2023-05-06 21:41:28,145.00,0.22,22.00,TRUE
2023-05-06 21:48:39,138.00,0.22,22.50,TRUE
2023-05-06 21:55:34,119.00,0.17,22.75,TRUE
2023-05-06 22:02:44,171.00,0.22,23.00,TRUE
2023-05-06 22:09:54,583.00,0.63,23.00,TRUE
2023-05-06 22:16:49,971.00,0.85,23.25,TRUE
2023-05-06 22:24:00,330.00,0.42,23.50,TRUE
2023-05-06 22:31:10,239.00,0.29,23.25,TRUE
2023-05-06 22:38:20,902.00,0.81,23.00,TRUE
2023-05-06 22:45:15,704.00,0.71,23.00,TRUE
2023-05-06 22:52:25,1000.00,0.85,23.00,TRUE
2023-05-06 22:59:35,1120.00,1.00,23.25,TRUE
2023-05-06 23:06:31,849.00,0.78,23.25,TRUE
2023-05-06 23:13:41,1194.00,0.95,23.25,TRUE
2023-05-06 23:20:51,820.00,0.81,23.25,TRUE
2023-05-06 23:28:01,799.00,0.78,23.25,TRUE
2023-05-06 23:34:56,633.00,0.63,23.00,TRUE
2023-05-06 23:42:07,631.00,0.66,23.25,TRUE
2023-05-06 23:49:17,493.00,0.54,23.00,TRUE
2023-05-06 23:56:12,469.00,0.51,23.00,TRUE
2023-05-06 00:03:22,507.00,0.51,23.00,TRUE
2023-05-06 00:10:32,455.00,0.49,23.00,TRUE
2023-05-06 00:17:27,314.00,0.39,23.00,TRUE
2023-05-06 00:24:37,211.00,0.29,23.00,TRUE
2023-05-06 00:31:47,297.00,0.39,22.75,TRUE
2023-05-06 00:38:58,266.00,0.32,22.75,TRUE
2023-05-06 00:45:53,218.00,0.29,22.75,TRUE
2023-05-06 00:53:03,166.00,0.22,22.75,TRUE
2023-05-06 01:00:13,119.00,0.15,22.50,TRUE
2023-05-06 01:07:08,92.00,0.12,22.50,TRUE
2023-05-06 01:14:18,58.00,0.07,22.50,TRUE
2023-04-12 16:26:15,16462,21.97,25,FALSE
2023-04-12 16:37:41,19634,22.17,25,FALSE
2023-04-12 16:49:07,5114,20.36,25,FALSE
2023-04-12 17:00:31,3959,20.31,25,FALSE
2023-04-12 17:11:54,16465,21.7,25,FALSE
2023-04-12 17:23:16,25379,22.39,25,FALSE
2023-04-12 17:34:39,22021,22.19,25,FALSE
2023-04-12 17:46:02,14366,21.83,25,FALSE
2023-04-12 17:57:23,1677,19.8,25,FALSE
2023-04-12 18:08:42,1847,20.53,25,FALSE
2023-04-12 18:20:01,1827,20.43,25,FALSE
2023-04-12 18:31:19,1218,21.63,25,FALSE
2023-04-12 18:42:37,1547,20.31,25,FALSE
2023-04-12 18:53:54,1134,19.53,25,FALSE
2023-04-12 19:05:12,605,18.12,25,FALSE
2023-04-12 19:16:29,405,16.85,25,FALSE
2023-04-12 19:27:46,295,16.06,25,FALSE
2023-04-12 19:39:03,177,14.75,25,FALSE
2023-04-12 19:50:20,75,11.91,25,FALSE
2023-04-12 20:01:36,25,7.57,25,FALSE
2023-04-12 20:12:53,7,2.76,25,FALSE
2023-04-12 20:24:09,3,0.66,25,FALSE
2023-04-12 20:35:26,5,0.44,25,FALSE
2023-04-12 20:46:42,4,0.98,25,FALSE
2023-04-12 20:57:58,4,1.03,25,FALSE
2023-04-12 21:09:15,4,1.05,25,FALSE
2023-04-12 21:20:31,4,1.03,25,FALSE
2023-04-12 21:31:47,4,0.95,25,FALSE
2023-04-12 21:43:03,4,0.93,25,FALSE
2023-04-12 21:54:20,4,1.07,25,FALSE
2023-04-12 22:05:36,4,0.9,25,FALSE
2023-04-12 22:16:52,4,0.9,25,FALSE
2023-04-12 22:28:08,4,0.93,25,FALSE
2023-04-13 16:42:08,1474,0,25,FALSE
2023-04-13 16:42:18,1597,0,25,FALSE
2023-04-13 16:42:29,1467,0,25,FALSE
2023-04-13 16:42:39,1441,0,25,FALSE
2023-04-13 16:42:50,1400,0,25,FALSE
2023-04-13 16:43:00,1428,0,25,FALSE
2023-04-13 16:43:11,1422,0,25,FALSE
2023-04-13 16:43:21,1413,0,25,FALSE
2023-04-13 16:54:51,1048,0,25,FALSE
2023-04-13 17:06:46,952,17.21,25,FALSE
2023-04-13 17:06:56,948,17.21,25,FALSE
2023-04-13 17:18:34,683,17.29,25,FALSE
2023-04-13 17:29:53,556,16.65,25,FALSE
2023-04-13 17:41:13,613,17.19,25,FALSE
2023-04-13 17:52:32,556,17.04,25,FALSE
2023-04-13 18:03:52,421,16.06,25,FALSE
2023-04-13 18:15:11,413,16.21,25,FALSE
2023-04-13 18:26:31,426,16.24,25,FALSE
2023-04-13 18:37:51,358,15.75,25,FALSE
2023-04-13 18:49:10,324,15.5,25,FALSE
2023-04-13 19:00:29,246,14.77,25,FALSE
2023-04-13 19:11:49,121,12.23,25,FALSE
2023-04-13 19:23:08,136,12.3,25,FALSE
2023-04-13 19:34:27,115,11.67,25,FALSE
2023-04-13 19:45:47,83,9.55,25,FALSE
2023-04-13 19:57:06,62,7.81,25,FALSE
2023-04-13 20:08:25,55,7.03,25,FALSE
2023-04-13 20:19:44,54,6.91,25,FALSE
2023-04-13 20:31:04,54,7.08,25,FALSE
2023-04-13 20:42:23,54,7.13,25,FALSE
2023-04-13 20:53:42,54,6.49,25,FALSE
2023-04-13 21:05:01,54,6.57,25,FALSE
2023-04-13 21:16:20,54,6.4,25,FALSE
2023-04-13 21:27:39,54,6.62,25,FALSE
2023-04-13 21:38:58,55,6.45,25,FALSE
2023-04-13 21:50:17,55,6.1,25,FALSE
2023-04-13 22:01:36,55,6.59,25,FALSE
2023-04-13 22:12:55,53,6.05,25,FALSE
2023-04-13 22:24:14,31,6.45,25,FALSE
2023-04-13 22:35:33,57,7.01,25,FALSE
2023-04-13 22:46:52,35,5.08,25,FALSE
2023-04-13 22:58:11,35,5.79,25,FALSE
2023-04-13 23:09:30,35,5.05,25,FALSE
2023-04-13 23:20:49,35,5.08,25,FALSE
2023-04-13 23:32:07,35,5.59,25,FALSE
2023-04-13 23:43:26,35,5.25,25,FALSE
2023-04-13 23:54:45,37,5.98,25,FALSE
2023-04-14 0:06:04,35,5.27,25,FALSE
2023-04-14 0:17:23,35,5.64,25,FALSE
2023-04-14 0:28:42,35,5.08,25,FALSE
2023-04-14 0:40:00,51,5.62,25,FALSE
2023-04-14 1:02:38,1,0,25,FALSE
2023-04-14 4:48:50,1,0,25,FALSE
2023-04-14 5:00:08,1,0,25,FALSE
